athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Beriah Moore,association football,1919-12-25T00:00:00Z,2005-01-01T00:00:00Z
Berkley Cox,Australian rules football,1934-05-03T00:00:00Z,2024-05-13T00:00:00Z
Bernabe Adolfo Palacios,association football,1945-11-15T00:00:00Z,2022-05-20T00:00:00Z
Bernabé Ferreyra,association football,1909-02-12T00:00:00Z,1972-05-22T00:00:00Z
Bernabé Prieto Sogo,association football,1924-06-11T00:00:00Z,2012-11-28T00:00:00Z
Bernabé Rivera,association football,1900-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/fb6fe778978ef57934b5eead2341b394
Bernard Antoinette,association football,1914-03-11T00:00:00Z,2008-03-04T00:00:00Z
Bernard Bartoszak,association football,1935-01-08T00:00:00Z,2020-10-01T00:00:00Z
Bernard Baudet,association football,1939-12-16T00:00:00Z,2017-03-28T00:00:00Z
Bernard Bem,association football,1936-08-29T00:00:00Z,2023-12-23T00:00:00Z
Bernard Bienvenu,association football,1920-11-30T00:00:00Z,1993-07-13T00:00:00Z
Bernard Bilcliff,association football,1904-06-06T00:00:00Z,1955-01-01T00:00:00Z
Bernard Blaut,association football,1940-01-03T00:00:00Z,2007-05-19T00:00:00Z
Bernard Bonner,association football,1927-07-22T00:00:00Z,2005-02-14T00:00:00Z
Bernard Breslin,association football,1874-05-02T00:00:00Z,1913-11-10T00:00:00Z
Bernard Brochand,association football,1938-06-05T00:00:00Z,2025-02-25T00:00:00Z
Bernard Béreau,association football,1940-10-04T00:00:00Z,2005-01-02T00:00:00Z
Bernard Chambers,association football,1903-01-01T00:00:00Z,1936-01-01T00:00:00Z
Bernard Chanda,association football,1952-01-01T00:00:00Z,1993-05-16T00:00:00Z
Bernard Chiarelli,association football,1934-02-24T00:00:00Z,2024-11-17T00:00:00Z
Bernard Considine,Australian rules football,1925-04-08T00:00:00Z,1989-06-04T00:00:00Z
Bernard Delcampe,association football,1932-09-12T00:00:00Z,2013-01-08T00:00:00Z
Bernard Delmez,association football,1909-05-31T00:00:00Z,1982-12-24T00:00:00Z
Bernard Donaghy,association football,1882-12-23T00:00:00Z,1916-07-01T00:00:00Z
Bernard Ducuing,association football,1950-05-19T00:00:00Z,2024-01-03T00:00:00Z
Bernard Evans,association football,1937-01-04T00:00:00Z,2019-07-24T00:00:00Z
Bernard Fawcett,ice hockey,1909-04-28T00:00:00Z,1961-12-28T00:00:00Z
Bernard Fischer,association football,1902-05-30T00:00:00Z,1971-01-01T00:00:00Z
Bernard Fisher,association football,1934-02-23T00:00:00Z,2022-04-01T00:00:00Z
Bernard Guignedoux,association football,1947-01-31T00:00:00Z,2021-01-01T00:00:00Z
Bernard Hackett,association football,1933-09-07T00:00:00Z,2022-01-01T00:00:00Z
Bernard Harrison,association football,1934-09-28T00:00:00Z,2006-03-18T00:00:00Z
Bernard Hartze,association football,1950-03-05T00:00:00Z,2024-01-16T00:00:00Z
Bernard Holden,ice hockey,1881-03-01T00:00:00Z,1948-01-01T00:00:00Z
Bernard Hügl,association football,1908-03-27T00:00:00Z,1982-04-02T00:00:00Z
Bernard Jones,association football,1924-09-27T00:00:00Z,2000-01-01T00:00:00Z
Bernard Jones,association football,1934-04-10T00:00:00Z,2020-05-01T00:00:00Z
Bernard Josse,association football,1932-01-17T00:00:00Z,2019-09-03T00:00:00Z
Bernard Joy,association football,1911-10-29T00:00:00Z,1984-07-18T00:00:00Z
Bernard Lacombe,association football,1952-08-15T00:00:00Z,2025-06-17T00:00:00Z
Bernard Lanz,association football,1919-11-16T00:00:00Z,1994-08-16T00:00:00Z
Bernard Lefèvre,association football,1930-06-22T00:00:00Z,2019-12-16T00:00:00Z
Bernard Lelong,association football,1929-06-18T00:00:00Z,2015-01-04T00:00:00Z
Bernard Lenoble,association football,1902-02-16T00:00:00Z,1997-11-19T00:00:00Z
Bernard Lenoble,association football,1902-12-16T00:00:00Z,1997-11-19T00:00:00Z
Bernard Maiseau,association football,1928-08-10T00:00:00Z,2010-04-01T00:00:00Z
Bernard Mambéké-Boucher,association football,1919-02-02T00:00:00Z,1990-09-22T00:00:00Z
Bernard Middleditch,association football,1870-01-01T00:00:00Z,1949-10-03T00:00:00Z
Bernard Miller,association football,1886-05-01T00:00:00Z,1945-01-24T00:00:00Z
Bernard Moore,association football,1923-12-18T00:00:00Z,2014-07-20T00:00:00Z
Bernard Morrey,association football,1927-04-08T00:00:00Z,2011-03-23T00:00:00Z
Bernard Mvondo-Etoga,judo,1983-05-04T00:00:00Z,2020-12-24T00:00:00Z
Bernard Oxley,association football,1907-06-16T00:00:00Z,1975-01-07T00:00:00Z
Bernard Pariset,judo,1929-12-21T00:00:00Z,2004-11-26T00:00:00Z
Bernard Pask,association football,1936-09-20T00:00:00Z,1985-01-27T00:00:00Z
Bernard Port,association football,1925-12-14T00:00:00Z,2007-08-27T00:00:00Z
Bernard Pumfrey,association football,1873-05-01T00:00:00Z,1930-07-18T00:00:00Z
Bernard Radford,association football,1908-01-23T00:00:00Z,1986-10-02T00:00:00Z
Bernard Rahis,association football,1933-02-12T00:00:00Z,2008-03-16T00:00:00Z
Bernard Reyt,association football,1951-12-13T00:00:00Z,2004-01-31T00:00:00Z
Bernard Robinson,association football,1911-12-05T00:00:00Z,2004-11-29T00:00:00Z
Bernard Ross,association football,1924-11-08T00:00:00Z,1999-02-20T00:00:00Z
Bernard Rowe,wrestling,1904-05-15T00:00:00Z,1986-03-01T00:00:00Z
Bernard Samson,association football,1958-12-12T00:00:00Z,2025-06-11T00:00:00Z
Bernard Saules,association football,1954-05-30T00:00:00Z,2019-03-07T00:00:00Z
Bernard Stakowiak,association football,1939-11-03T00:00:00Z,2023-11-22T00:00:00Z
Bernard Streten,association football,1921-01-14T00:00:00Z,1994-05-10T00:00:00Z
Bernard Sylla,association football,1947-01-01T00:00:00Z,2021-06-30T00:00:00Z
Bernard Tapie,association football,1943-01-26T00:00:00Z,2021-10-03T00:00:00Z
Bernard Tchoullouyan,judo,1953-04-12T00:00:00Z,2019-01-07T00:00:00Z
Bernard Towler,association football,1912-03-13T00:00:00Z,1992-05-19T00:00:00Z
Bernard Ukeiwé,association football,1953-06-24T00:00:00Z,2008-07-23T00:00:00Z
Bernard Vann,association football,1887-07-09T00:00:00Z,1918-10-03T00:00:00Z
Bernard Voorhoof,association football,1910-05-10T00:00:00Z,1974-02-18T00:00:00Z
Bernard Vukas,association football,1927-05-01T00:00:00Z,1983-04-04T00:00:00Z
Bernard Wilkinson,association football,1879-09-12T00:00:00Z,1949-05-28T00:00:00Z
Bernard Williams,association football,1908-08-25T00:00:00Z,1994-01-22T00:00:00Z
Bernard Wirtz,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bernardino Brambila,association football,1950-08-20T00:00:00Z,2011-05-14T00:00:00Z
Bernardino Fabbian,association football,1950-02-11T00:00:00Z,2023-09-22T00:00:00Z
Bernardino Pérez Elizarán,association football,1925-05-21T00:00:00Z,2002-10-21T00:00:00Z
Bernardino Semán González,association football,1910-01-01T00:00:00Z,1943-02-26T00:00:00Z
Bernardo Bello,association football,1933-12-08T00:00:00Z,2018-09-14T00:00:00Z
Bernardo Gandulla,association football,1916-03-01T00:00:00Z,1999-07-06T00:00:00Z
Bernardo Perin,association football,1897-12-01T00:00:00Z,1964-04-18T00:00:00Z
Bernardo Poli,association football,1915-03-27T00:00:00Z,1944-03-02T00:00:00Z
Bernardo Repuyan,judo,1928-01-01T00:00:00Z,2009-01-01T00:00:00Z
Bernardo Ribeiro,association football,1989-10-09T00:00:00Z,2016-05-07T00:00:00Z
Bernardo Rodríguez,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
Bernardo Tengarrinha,association football,1989-02-17T00:00:00Z,2021-10-30T00:00:00Z
Bernat Lassaleta,association football,1882-08-20T00:00:00Z,1948-01-01T00:00:00Z
Bernat Lassaleta,association football,1882-08-20T00:00:00Z,1948-03-12T00:00:00Z
Bernd Bartels,association football,1950-05-25T00:00:00Z,2023-02-04T00:00:00Z
Bernd Bauchspieß,association football,1939-10-10T00:00:00Z,2024-10-22T00:00:00Z
Bernd Bransch,association football,1944-09-24T00:00:00Z,2022-06-11T00:00:00Z
Bernd Brodbek,association football,1944-08-04T00:00:00Z,2023-05-20T00:00:00Z
Bernd Dobermann,association football,1944-08-09T00:00:00Z,2022-02-02T00:00:00Z
Bernd Dorendorf,association football,1953-04-14T00:00:00Z,2007-04-11T00:00:00Z
Bernd Flor,association football,1950-11-23T00:00:00Z,2006-02-15T00:00:00Z
Bernd Hofmann,association football,1941-09-18T00:00:00Z,2013-07-14T00:00:00Z
Bernd Hoss,association football,1939-06-19T00:00:00Z,2016-04-06T00:00:00Z
Bernd Hölzenbein,association football,1946-03-09T00:00:00Z,2024-04-15T00:00:00Z
Bernd Jacob,ice hockey,1943-05-17T00:00:00Z,2009-02-18T00:00:00Z
Bernd Jakubowski,association football,1952-12-10T00:00:00Z,2007-07-25T00:00:00Z
Bernd Jessa,association football,1949-09-23T00:00:00Z,2002-12-22T00:00:00Z
Bernd Kettler,association football,1941-01-13T00:00:00Z,1980-12-18T00:00:00Z
Bernd Laube,association football,1950-11-13T00:00:00Z,2012-12-05T00:00:00Z
Bernd Lorenz,association football,1947-12-24T00:00:00Z,2005-04-06T00:00:00Z
Bernd Martin,association football,1955-02-10T00:00:00Z,2018-12-01T00:00:00Z
Bernd Meier,association football,1972-02-11T00:00:00Z,2012-08-02T00:00:00Z
Bernd Meißel,association football,1938-10-03T00:00:00Z,2018-03-20T00:00:00Z
Bernd Mudra,association football,1956-09-11T00:00:00Z,2024-01-13T00:00:00Z
Bernd Naschke,association football,1943-01-07T00:00:00Z,2017-02-12T00:00:00Z
Bernd Nickel,association football,1949-03-15T00:00:00Z,2021-10-27T00:00:00Z
Bernd Oles,association football,1921-01-15T00:00:00Z,1988-06-30T00:00:00Z
Bernd Rohr,association football,1942-06-04T00:00:00Z,2023-09-01T00:00:00Z
Bernd Runge,association football,1954-05-03T00:00:00Z,1980-08-20T00:00:00Z
Bernd Sachse,association football,1955-08-22T00:00:00Z,1999-05-01T00:00:00Z
Bernd Schmider,association football,1955-05-03T00:00:00Z,2014-03-18T00:00:00Z
Bernd Schmidt,association football,1943-12-01T00:00:00Z,2024-06-19T00:00:00Z
Bernd Sobeck,association football,1943-03-06T00:00:00Z,2024-09-05T00:00:00Z
Bernd Thiele,association football,1956-01-24T00:00:00Z,2017-03-26T00:00:00Z
Bernd Trunzer,association football,1947-03-16T00:00:00Z,2018-03-28T00:00:00Z
Bernd Vesely,association football,1952-01-19T00:00:00Z,2009-09-14T00:00:00Z
Bernd Vogel,association football,1948-06-02T00:00:00Z,2013-05-21T00:00:00Z
Bernd Walz,association football,1957-10-15T00:00:00Z,2023-03-05T00:00:00Z
Bernd Wargos,association football,1953-01-17T00:00:00Z,2017-07-21T00:00:00Z
Bernd Windhausen,association football,1942-09-22T00:00:00Z,2014-11-04T00:00:00Z
Bernd Wutzler,association football,1954-08-20T00:00:00Z,2023-06-11T00:00:00Z
Bernd Zielinski,association football,1950-03-18T00:00:00Z,1996-04-21T00:00:00Z
Berndt Ivegren,association football,1923-09-21T00:00:00Z,2009-09-11T00:00:00Z
Berndt Westerlund,association football,1932-03-27T00:00:00Z,2022-11-17T00:00:00Z
Berndt Westerlund,ice hockey,1932-03-27T00:00:00Z,2022-11-17T00:00:00Z
Bernhard Bergmann,association football,1948-12-23T00:00:00Z,2020-03-12T00:00:00Z
Bernhard Braun,association football,1929-11-18T00:00:00Z,2009-03-30T00:00:00Z
Bernhard Fuchs,association football,1922-11-10T00:00:00Z,2016-09-01T00:00:00Z
Bernhard Füller,association football,1921-12-08T00:00:00Z,1943-06-28T00:00:00Z
Bernhard Graubart,association football,1888-12-21T00:00:00Z,http://www.wikidata.org/.well-known/genid/34ad6ce90e8b20c9ee1e92cdb9547f4a
Bernhard Graubart,association football,1888-12-22T00:00:00Z,http://www.wikidata.org/.well-known/genid/34ad6ce90e8b20c9ee1e92cdb9547f4a
Bernhard Johansen,association football,1929-06-25T00:00:00Z,2006-01-31T00:00:00Z
Bernhard Jonelat,association football,1952-09-07T00:00:00Z,1991-02-28T00:00:00Z
Bernhard Kellerhoff,association football,1900-03-21T00:00:00Z,1978-10-22T00:00:00Z
Bernhard Klodt,association football,1926-10-26T00:00:00Z,1996-05-23T00:00:00Z
Bernhard Krüger,association football,1914-12-06T00:00:00Z,1997-05-10T00:00:00Z
Bernhard Leis,association football,1906-09-08T00:00:00Z,1974-01-01T00:00:00Z
Bernhard Lund,association football,1910-04-16T00:00:00Z,1969-06-27T00:00:00Z
Bernhard Niggemeyer,association football,1908-06-22T00:00:00Z,1988-09-23T00:00:00Z
Bernhard Nooni,association football,1909-02-10T00:00:00Z,1997-05-08T00:00:00Z
Bernhard Oberle,association football,1946-12-30T00:00:00Z,2022-04-13T00:00:00Z
Bernhard Pohlschmidt,association football,1935-07-03T00:00:00Z,2017-02-13T00:00:00Z
Bernhard Rein,association football,1897-11-19T00:00:00Z,1976-11-09T00:00:00Z
Bernhard Scheublein,ice hockey,1906-01-22T00:00:00Z,1994-03-29T00:00:00Z
Bernhard Schwier,association football,1936-07-01T00:00:00Z,2019-03-27T00:00:00Z
Bernhard Siefert,association football,1944-04-25T00:00:00Z,2017-01-15T00:00:00Z
Bernhard Staub,association football,1879-04-10T00:00:00Z,1901-01-01T00:00:00Z
Bernhard Termath,association football,1928-08-26T00:00:00Z,2004-03-24T00:00:00Z
Bernhard Vilhelm Andersen,association football,1892-02-05T00:00:00Z,1958-09-09T00:00:00Z
Bernhard Wessel,association football,1936-08-20T00:00:00Z,2022-06-25T00:00:00Z
Bernhard Zgoll,association football,1927-06-25T00:00:00Z,2002-01-01T00:00:00Z
Bernie Anderson,Australian rules football,1941-01-29T00:00:00Z,2012-08-22T00:00:00Z
Bernie Baxter,Australian rules football,1929-06-15T00:00:00Z,2012-12-27T00:00:00Z
Bernie Bignell,Australian rules football,1917-05-12T00:00:00Z,1967-06-19T00:00:00Z
Bernie Blanchette,ice hockey,1947-07-11T00:00:00Z,2006-08-25T00:00:00Z
Bernie Brophy,ice hockey,1903-08-09T00:00:00Z,1982-07-19T00:00:00Z
Bernie Brophy,Australian rules football,1889-01-03T00:00:00Z,1965-07-24T00:00:00Z
Bernie Burke,ice hockey,1925-05-27T00:00:00Z,2013-08-13T00:00:00Z
Bernie Crowe,Australian rules football,1932-11-28T00:00:00Z,2022-08-09T00:00:00Z
Bernie Fagan,association football,1949-01-29T00:00:00Z,2023-12-30T00:00:00Z
Bernie Fagan,association football,1949-01-29T00:00:00Z,2024-01-02T00:00:00Z
Bernie Fritsch,Australian rules football,1881-02-17T00:00:00Z,1951-10-22T00:00:00Z
Bernie Fyffe,Australian rules football,1921-12-22T00:00:00Z,1994-03-09T00:00:00Z
Bernie Gallacher,association football,1967-03-22T00:00:00Z,2011-08-28T00:00:00Z
Bernie Geoffrion,ice hockey,1931-02-14T00:00:00Z,2006-03-11T00:00:00Z
Bernie Guthrie,Australian rules football,1911-09-22T00:00:00Z,1982-04-26T00:00:00Z
Bernie Hayden,Australian rules football,1915-01-04T00:00:00Z,1971-07-12T00:00:00Z
Bernie Hogan,Australian rules football,1925-11-18T00:00:00Z,2006-12-01T00:00:00Z
Bernie Hore,Australian rules football,1916-06-02T00:00:00Z,1994-10-15T00:00:00Z
Bernie Jeffrey,Australian rules football,1933-09-03T00:00:00Z,2021-12-01T00:00:00Z
Bernie Jones,Australian rules football,1953-05-03T00:00:00Z,2022-06-20T00:00:00Z
Bernie Kelly,association football,1932-10-21T00:00:00Z,2004-10-08T00:00:00Z
Bernie Laffey,Australian rules football,1928-03-03T00:00:00Z,2023-02-15T00:00:00Z
Bernie Massey,Australian rules football,1939-08-12T00:00:00Z,2023-06-19T00:00:00Z
Bernie McCarthy,Australian rules football,1943-08-21T00:00:00Z,2019-02-16T00:00:00Z
Bernie McKinnon,ice hockey,1901-01-01T00:00:00Z,2000-10-22T00:00:00Z
Bernie McVeigh,Australian rules football,1918-05-15T00:00:00Z,1966-02-23T00:00:00Z
Bernie Miller,Australian rules football,1915-05-03T00:00:00Z,1960-04-19T00:00:00Z
Bernie Moran,Australian rules football,1930-10-13T00:00:00Z,2002-04-21T00:00:00Z
Bernie Morris,ice hockey,1890-08-21T00:00:00Z,1963-05-16T00:00:00Z
Bernie Naylor,Australian rules football,1923-04-19T00:00:00Z,1993-09-26T00:00:00Z
Bernie Neenan,Australian rules football,1917-09-25T00:00:00Z,1970-07-16T00:00:00Z
Bernie Nolan,Australian rules football,1883-10-23T00:00:00Z,1978-11-10T00:00:00Z
Bernie O'Brien,Australian rules football,1909-05-14T00:00:00Z,1955-01-09T00:00:00Z
Bernie Ruelle,ice hockey,1920-11-23T00:00:00Z,1995-08-04T00:00:00Z
Bernie Ryan,Australian rules football,1934-08-10T00:00:00Z,2017-08-12T00:00:00Z
Bernie Shannon,Australian rules football,1929-02-12T00:00:00Z,2014-02-19T00:00:00Z
Bernie Smallwood,Australian rules football,1927-12-22T00:00:00Z,2017-09-28T00:00:00Z
Bernie Smith,Australian rules football,1927-12-19T00:00:00Z,1985-04-21T00:00:00Z
Bernie Trafford,Australian rules football,1902-09-03T00:00:00Z,1964-07-17T00:00:00Z
Bernie Treweek,Australian rules football,1914-09-27T00:00:00Z,1957-11-27T00:00:00Z
Bernie Waldron,Australian rules football,1920-03-20T00:00:00Z,1990-12-20T00:00:00Z
Bernt Andersson,association football,1933-09-05T00:00:00Z,2020-01-06T00:00:00Z
Bernt Brick,association football,1926-10-01T00:00:00Z,2020-02-14T00:00:00Z
Bernt Öhrström,association football,1912-06-05T00:00:00Z,1990-06-12T00:00:00Z
Bero Pakin,association football,1936-01-20T00:00:00Z,1979-02-05T00:00:00Z
Berry Brown,association football,1927-09-06T00:00:00Z,2001-07-01T00:00:00Z
Berry Nieuwenhuys,association football,1911-11-05T00:00:00Z,1984-06-12T00:00:00Z
Berry Schepers,association football,1987-06-15T00:00:00Z,2011-07-08T00:00:00Z
Bert Abbott,association football,1875-12-01T00:00:00Z,1911-01-01T00:00:00Z
Bert Adamson,association football,1914-05-21T00:00:00Z,1995-01-01T00:00:00Z
Bert Addinall,association football,1921-01-30T00:00:00Z,2005-05-01T00:00:00Z
Bert Allen,association football,1879-07-05T00:00:00Z,1911-01-01T00:00:00Z
Bert Allen,Australian rules football,1887-05-07T00:00:00Z,1975-06-04T00:00:00Z
Bert Allum,association football,1930-10-15T00:00:00Z,2018-01-06T00:00:00Z
Bert Amey,Australian rules football,1924-11-25T00:00:00Z,2003-01-06T00:00:00Z
Bert Armstrong,Australian rules football,1890-02-26T00:00:00Z,1969-08-15T00:00:00Z
Bert Ashby,Australian rules football,1909-01-23T00:00:00Z,1993-08-21T00:00:00Z
Bert Atkins,Australian rules football,1885-01-17T00:00:00Z,1946-02-27T00:00:00Z
Bert Avery,Australian rules football,1907-10-05T00:00:00Z,1981-01-06T00:00:00Z
Bert Badger,association football,1882-10-04T00:00:00Z,1965-03-16T00:00:00Z
Bert Barling,Australian rules football,1878-01-24T00:00:00Z,1952-12-02T00:00:00Z
Bert Barlow,association football,1916-07-22T00:00:00Z,2004-03-19T00:00:00Z
Bert Barnes,Australian rules football,1890-05-22T00:00:00Z,1964-01-27T00:00:00Z
Bert Bartelings,association football,1960-11-02T00:00:00Z,2009-06-15T00:00:00Z
Bert Batten,association football,1898-05-14T00:00:00Z,1956-01-01T00:00:00Z
Bert Baverstock,association football,1883-01-01T00:00:00Z,1951-01-01T00:00:00Z
Bert Beard,Australian rules football,1909-07-05T00:00:00Z,1983-11-08T00:00:00Z
Bert Bellamy,association football,1896-04-07T00:00:00Z,1978-11-16T00:00:00Z
Bert Beney,association football,1883-01-01T00:00:00Z,1915-04-20T00:00:00Z
Bert Bennett,association football,1889-01-01T00:00:00Z,1968-07-22T00:00:00Z
Bert Bithell,association football,1900-11-19T00:00:00Z,1969-10-18T00:00:00Z
Bert Blake,association football,1908-03-16T00:00:00Z,1986-01-01T00:00:00Z
Bert Bliss,association football,1890-03-29T00:00:00Z,1968-06-14T00:00:00Z
Bert Boromeo,Australian rules football,1892-05-10T00:00:00Z,1971-04-19T00:00:00Z
Bert Bosman,association football,1945-07-01T00:00:00Z,2023-01-20T00:00:00Z
Bert Bouma,association football,1930-02-07T00:00:00Z,2022-02-28T00:00:00Z
Bert Bourchier,Australian rules football,1884-08-27T00:00:00Z,1958-02-27T00:00:00Z
Bert Brenen,association football,1915-10-05T00:00:00Z,1995-02-01T00:00:00Z
Bert Brocklesbury,association football,1879-06-27T00:00:00Z,1959-03-09T00:00:00Z
Bert Burridge,association football,1898-03-11T00:00:00Z,1977-12-22T00:00:00Z
Bert Burry,ice hockey,1906-02-07T00:00:00Z,1999-07-13T00:00:00Z
Bert Butler,Australian rules football,1915-04-11T00:00:00Z,1999-01-27T00:00:00Z
Bert Butler,Australian rules football,1889-02-09T00:00:00Z,1953-05-15T00:00:00Z
Bert Cadotte,ice hockey,1891-01-02T00:00:00Z,1918-08-10T00:00:00Z
Bert Calwell,Australian rules football,1898-12-25T00:00:00Z,1962-07-01T00:00:00Z
Bert Carey,Australian rules football,1905-05-30T00:00:00Z,1994-07-10T00:00:00Z
Bert Carter,association football,1906-09-24T00:00:00Z,2000-01-01T00:00:00Z
Bert Cartman,association football,1900-02-28T00:00:00Z,1955-04-05T00:00:00Z
Bert Chandler,association football,1897-01-15T00:00:00Z,1963-01-01T00:00:00Z
Bert Chandler,Australian rules football,1913-10-07T00:00:00Z,1961-11-15T00:00:00Z
Bert Chapman,Australian rules football,1891-12-01T00:00:00Z,1970-02-04T00:00:00Z
Bert Clarke,Australian rules football,1884-03-29T00:00:00Z,1956-01-21T00:00:00Z
Bert Clarke,Australian rules football,1906-05-09T00:00:00Z,1974-12-17T00:00:00Z
