athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Peter Salmon,swimming,1929-08-03T00:00:00Z,2003-10-11T00:00:00Z
Peter Samulski,athletics,1938-12-14T00:00:00Z,2012-01-08T00:00:00Z
Peter Scholl,tennis,1934-10-05T00:00:00Z,2019-01-01T00:00:00Z
Peter Seifert,athletics,1983-01-17T00:00:00Z,2019-12-30T00:00:00Z
Peter Snell,athletics,1938-12-17T00:00:00Z,2019-12-12T00:00:00Z
Peter Steinwender,swimming,1928-11-02T00:00:00Z,2011-11-19T00:00:00Z
Peter Sternad,athletics,1946-02-08T00:00:00Z,2022-11-22T00:00:00Z
Peter Thomson,golf,1929-08-23T00:00:00Z,2018-06-20T00:00:00Z
Peter Toogood,golf,1930-04-11T00:00:00Z,2019-06-05T00:00:00Z
Peter Tracy,athletics,1955-01-09T00:00:00Z,2024-12-05T00:00:00Z
Peter Trotter,athletics,1956-05-22T00:00:00Z,2014-10-21T00:00:00Z
Peter Ustinov,tennis,1921-04-16T00:00:00Z,2004-03-28T00:00:00Z
Peter Vassella,athletics,1941-01-04T00:00:00Z,2024-10-15T00:00:00Z
Peter Ward,athletics,1913-02-07T00:00:00Z,2009-01-13T00:00:00Z
Peter Wells,athletics,1929-05-23T00:00:00Z,2018-01-05T00:00:00Z
Peter Wilkinson,athletics,1933-01-01T00:00:00Z,2014-03-28T00:00:00Z
Peter Wilkinson,athletics,1933-06-27T00:00:00Z,2014-03-28T00:00:00Z
Peter Wilson,tennis,1938-08-13T00:00:00Z,2023-05-19T00:00:00Z
Peter Zaremba,athletics,1908-04-07T00:00:00Z,1994-09-17T00:00:00Z
Peter von Pierer,table tennis,1930-03-17T00:00:00Z,2019-02-10T00:00:00Z
Petr Huťka,tennis,1947-12-05T00:00:00Z,2024-05-22T00:00:00Z
Petr Kanderal,tennis,1948-01-16T00:00:00Z,1991-11-28T00:00:00Z
Petr Lohnický,swimming,1941-08-01T00:00:00Z,2005-09-02T00:00:00Z
Petr Moskvin,athletics,1871-01-01T00:00:00Z,1948-10-06T00:00:00Z
Petr Sim,badminton,1955-01-01T00:00:00Z,1990-01-01T00:00:00Z
Petr Čech,athletics,1944-01-06T00:00:00Z,2022-12-11T00:00:00Z
Petr Čech,athletics,1949-01-06T00:00:00Z,2022-12-11T00:00:00Z
Petr Štrobl,tennis,1941-03-12T00:00:00Z,2020-04-06T00:00:00Z
Petra Hillenius,swimming,1968-02-07T00:00:00Z,2020-03-27T00:00:00Z
Petra Kandarr,athletics,1950-08-20T00:00:00Z,2017-03-12T00:00:00Z
Petras Simonelis,athletics,1947-01-18T00:00:00Z,2020-06-21T00:00:00Z
Petre Havaleț,athletics,1909-06-27T00:00:00Z,1956-01-01T00:00:00Z
Petro Chevhun,athletics,1926-06-02T00:00:00Z,1999-06-04T00:00:00Z
Petro Denysenko,athletics,1920-09-13T00:00:00Z,1998-09-09T00:00:00Z
Petronilla Tonani,athletics,1923-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/48e7d4b3cc6c699abd836e58af49b182
Petros Papageorgiou,athletics,1926-01-01T00:00:00Z,2020-07-28T00:00:00Z
Petya Pendareva,athletics,1971-01-20T00:00:00Z,2025-01-07T00:00:00Z
Phadeppa Dareppa Chaugule,athletics,1902-01-01T00:00:00Z,1952-01-01T00:00:00Z
Phanas of Pellene,athletics,-0600-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/af37c75444e230503b71d5122d0430d4
Phayllos of Croton,athletics,-0550-01-01T00:00:00Z,-0500-01-01T00:00:00Z
Pheidippides,athletics,-0600-01-01T00:00:00Z,-0489-09-12T00:00:00Z
Phil Boggs,swimming,1949-12-29T00:00:00Z,1990-07-04T00:00:00Z
Phil Coleman,athletics,1931-07-10T00:00:00Z,2021-07-25T00:00:00Z
Phil Conley,athletics,1934-08-17T00:00:00Z,2014-03-12T00:00:00Z
Phil Edwards,athletics,1907-09-23T00:00:00Z,1971-09-06T00:00:00Z
Phil Embleton,athletics,1948-12-28T00:00:00Z,1974-05-22T00:00:00Z
Phil Hancock,golf,1953-10-30T00:00:00Z,2024-12-11T00:00:00Z
Phil Hawksworth,badminton,1913-04-28T00:00:00Z,2003-01-17T00:00:00Z
Phil Latulippe,athletics,1919-03-16T00:00:00Z,2006-09-24T00:00:00Z
Phil Matson,swimming,1884-10-22T00:00:00Z,1928-06-13T00:00:00Z
Phil May,athletics,1944-09-20T00:00:00Z,2014-11-30T00:00:00Z
Phil Moriarty,swimming,1914-04-12T00:00:00Z,2012-08-18T00:00:00Z
Phil Mulkey,athletics,1933-01-07T00:00:00Z,2022-09-17T00:00:00Z
Phil Neer,tennis,1901-12-24T00:00:00Z,1989-01-01T00:00:00Z
Phil Northrup,athletics,1904-01-01T00:00:00Z,1973-01-01T00:00:00Z
Phil Olsen,athletics,1957-01-31T00:00:00Z,2020-03-15T00:00:00Z
Phil Rodgers,golf,1938-04-03T00:00:00Z,2018-06-26T00:00:00Z
Philinus of Cos,athletics,-0281-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/6699879918cb59c51a708e9552246f6e
Philip A. Thigpen,athletics,1926-01-01T00:00:00Z,2013-10-29T00:00:00Z
Philip Attipoe,athletics,1963-02-23T00:00:00Z,2024-04-14T00:00:00Z
Philip Foster Glover,tennis,1894-02-09T00:00:00Z,1957-04-26T00:00:00Z
Philip Granville,athletics,1894-01-01T00:00:00Z,1954-08-16T00:00:00Z
Philip Kassel,athletics,1876-09-26T00:00:00Z,1959-05-26T00:00:00Z
Philip Kingsford,athletics,1891-08-10T00:00:00Z,1919-07-26T00:00:00Z
